"projectNr" "projectRegion" "sponsor" "Approved" "Signed" "enterpriseBase" "totalProjectCost" "riskManagement" "guarantee" "loan" "equity" "URL"
"33155" "Latin America and the Caribbean" "VB was originally founded by 11 Paraguayan shareholders who also became responsible for its management, and currently 8 of them are members of the Board of Directors of the Bank. Over time, the Bank incorporated institutional investors. Among Vision’s current institutional shareholders are: DWM Spain S.L., an investment fund owned by Developing World Markets, a US based corporation that invests mainly in sustainable microfinance institutions; Microvest II Limited, a fund owned by Microvest Capital Fund, a US based company specialized in microfinance investments;  Oikocredit, a cooperative financial institution based in the Netherlands and one of the main finance providers for microfinance institutions; Microfinance Investments Paraguay LLC, a fund managed by Bamboo Finance, which specializes in the financing of entrepreneurship globally; and Corporación Andina de Fomento (CAF), a multilateral financial institution formed by 18 countries in Latin America, the Caribbean and Europe, as well as 14 private banks in the region. Presented below is the Bank’s current shareholding structure: Shareholder % Local Shareholders 64.84% DWM Spain S.L. 11.99% Microvest II Limited 9.14% Oikocredit 7.06% Microfinance Investments Paraguay LLC 6.12% Corporación Andina de Fomento (CAF) 0.85% TOTAL 100.00%" "2013-06-06" "2013-08-16" "Not found or country name unknown" "The Project consists of a 5-year Guarani-denominated A-Loan for an equivalent of up to US$15 million to VB." "" "" "15" "" "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/1d6e993035675b0a85257b600068c091?OpenDocument"
"33180" "South Asia" "IFMR Rural has been founded by the IFMR Trust which is the Sponsor for the Company with a majority shareholding.  Other shareholders include Lok Group." "2013-06-12" "2013-06-14" "Not found or country name unknown" "IFC proposes to invest up to INR400 million (c.US$8 million) in IFMR Rural through a quasi-equity instrument." "" "" "" "7.08" "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/87968b10687d125785257b4a006cb205?OpenDocument"
"33181" "South Asia" "Suryoday was founded by Mr. Baskar Babu, Mr. V.L. Ramakrishnan and Mr. Ganesh Rao who are professionals with a substantial experience in banking and financial services in institutions such as Cholamandalam Finance, HDFC Bank and GE Commercial Finance. Other shareholders include specialized microfinance funds such as Lok Capital Group and Aavishkaar Goodwell, in addition to the HDFC Group through HDFC Holdings Limited and HDFC Standard Life Insurance." "2013-05-29" "2013-06-07" "Not found or country name unknown" "IFC proposes to invest up to US$11 million through a mix of a quasi-equity and senior debt through the External Commercial Borrowing route." "" "" "6" "2.78" "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/8614c63d8449533c85257b4000564bc1?OpenDocument"
"33191" "Latin America and the Caribbean" "The Project company is Amanecer Solar SpA (the “Company”), a company incorporated in Chile. The Company is ultimately 100% owned by Sun Edison LLC, a leading global developer, EPC contractor and operator of utility scale, commercial and small size solar power systems. Sun Edison LLC is owned by MEMC Electronic Materials Inc, a US-based manufacturer of semiconductors and silicon wafers" "2013-06-26" "2013-08-13" "Chile and/or Spain" "The total project cost is estimated at $267 million (excluding VAT). The IFC investment would be in the form of an A loan of up to $65 million." "" "" "65" "" "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/93623b9849a7a98785257b71005e82b6?OpenDocument http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/e660dec8ed2ad11785257b71005d69bd?OpenDocument"
"33192" "Latin America and the Caribbean" "The Project company is 100% owned by Selray Energias Ltda, which is in turn owned 50% by Saferay Holding GmbH of Germany and 50% by Seltec Ltda., a local engineering and electrical service company.  Both sponsors are privately owned entities. As of December 31, 2012, Saferay Holding has 163MW of installed capacity in Germany (210MW including those it built but does not own), and is in the process of expanding their operations internationally.  Although Saferay itself was established only in 2010, its management consists of industry experts with extensive experience in solar power.  Seltec is a Chilean company established in Iquique and has been providing engineering and electrical services primarily to mining companies in the region for over 20 years.  While Saferay brings in the international experience developing and constructing large scale PV plants, Seltec brings in the complementary local knowledge and resources needed to implement the Project." "2013-06-28" "2013-10-31" "Chile" "The Project is expected to cost US$67.1 million, excluding VAT, and will be financed by a Senior Loan Tranche comprising IFC A Loan of up to US$9.2 million, IFC managed Canada Climate Change Program (CCCP) Senior Loan of US$9.2 million and DEG Senior Loan of US$18.5 million, and a Subordinated Loan Tranche comprising IFC C Loan of US$5.0 million and CCCP Subordinated Loan of US$5.0 million." "" "" "14.3" "" "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/d1e9d68f339d274085257b720071e42a?OpenDocument http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/fead4774e0dfb67f85257b7200723046?OpenDocument"
"33201" "Sub-Saharan Africa" "IFC is considering an investment in Tsemex Global Enterprise Plc. (“Tsemex” or the “Company”) and its subsidiary, Tsemex Hotels and Business Plc., both organized and existing in the Federal Democratic Republic of Ethiopia. Tsemex is a family business (majority) owned by Mr. Rezene Ayalew, and his children. Mr. Ayalew is a successful local business man." "2014-05-09" "2014-09-28" "Ethiopia" "The total project cost is estimated at US$37.7 million. IFC's proposed investment is in the aggregate amount of up to nineteen million United States Dollars (US$19,000,000) comprising loan amounts for the accounts of IFC  and, if applicable, participant or parallel banks." "" "" "9.43" "" "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/db6bfe6ca73e167f85257c77007230a3?OpenDocument http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/f98d298dcefbe2af85257c770071e6b4?OpenDocument"
"33203" "Sub-Saharan Africa" "AIICO is a publicly listed company in Nigeria with the largest retail platform. It is #1 player in life business and #3 in non-life according to 2011 market data. As of 31 December 2011, AIICO has over 250,000 policy holders, operating from 21 branches and area offices in Nigeria. In addition, AIICO has a large agency network that distributes its products, thus minimizing its dependence on brokers.  The shareholding as of December 31, 2012 is as follows: AIICO Bahamas Limited (14.73%), DF Holdings (5.24%) and Floating (80.03%).  As of December 31, 2012, the largest shareholder is the chairman of the board, Chief Oladele Fajemirokun with 16% stake and whose interest is held in AIICO Bahamas Ltd, an offshore entity and DF Holdings Ltd, the chairman’s personal investment vehicle.  Other shareholders include executive and non-executive board members, and individual co-investors in AIICO Bahamas whose interests constitute about 4%." "2014-05-29" "2014-12-23" "Not found or country name unknown" "The proposed IFC investment is estimated at US$20 million in senior convertible loan." "" "" "20" "" "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/a24313c70b345d1385257c7800710976?OpenDocument"
"33205" "South Asia" "Founded in 1998, RGE operates a chain of five hub hospitals and three spoke hospitals with a total of approximately 1,000 operational beds in Chennai, Hyderabad, Bangalore and Mumbai under the name “Global Hospitals.” RGE also operates telemedicine centers at seven locations in India, including three in Low Income States in East / North-east India where local tertiary care access is extremely limited. The Sponsor, Dr. K. Ravindranath, is a specialist in gastroenterology and laparoscopic surgery and has over three decades of experience in the healthcare sector. In addition to the Sponsor, other significant shareholders include Indivision India Partners, Dr. Haranath Policherla and an Indian portfolio management company." NA NA "Not found or country name unknown" "The total project cost is approximately US$60 million. The proposed IFC investment of up to a total of US$25 million (or equivalent in local currency) comprises of an A Loan for IFC’s own account and equity in RGE. The proceeds of IFC’s financing will be used to partially fund the project." NA NA NA NA "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/d7f5dee3300b5a3b85257b650069dcbd?OpenDocument http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/f6f61f6856f3696385257b6500697c90?OpenDocument"
"33206" "East Asia and the Pacific" "Established in 1995, Prasac MFI Ltd. was a former credit component of the PRASAC project funded by the European Union and implemented by three ministries of the Royal Government of Cambodia (“RGC”). The project aimed at rehabilitating and supporting the agriculture sector in six provinces around Phnom Penh. In 2004, the credit component was transformed into a licensed microfinance institution. In 2007, it received a permanent license from the National Bank of Cambodia (“NBC”) to provide financial services to rural communities and microenterprises. With deposit taking license obtained in 2010, Prasac’s strategy is to transform the MFI into a commercial bank by end of 2013. The main shareholders of Prasac MFI include Dragon Capital Group Limited (22.25%), Belgian Investment Company for Developing Countries SA (22.25%), The Nederlandse Financierings- Maatschappij voor Ontwikkelingslanden N.V. (22.25%), Lanka ORIX Leasing Company (22.25%), and Prasac Staff Company Ltd. (11%)." "2013-04-15" "2013-04-22" "Cambodia" "The total project cost is estimated at US$10 million. The proposed IFC investment is a US$10 million subordinated debt for IFC’s own account." "" "" "10" "" "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/43973e8154285ef385257b21005e879d?OpenDocument"
"33212" "East Asia and the Pacific" "BTPN is a publicly traded bank in Indonesia and its shareholding structure is as follows: TPG Nusantara (57.9%), the public (39.1%) and IFC (3.0%).  TPG Nusantara is a consortium comprised of Texas Pacific Group (“TPG”) and Northstar Pacific (“Northstar”), an affiliate of TPG. TPG Capital is a well-regarded private investment partnership that was founded in 1992 and currently has more than $50 billion of assets under management. TPG Capital’s investments span a variety of industries including financial services.  Northstar, the local affiliate of TPG, was founded in 2003 by Patrick Walujo and Glenn Sugito as a Jakarta-based merchant bank engaged in principal investment as well as corporate finance advisory." "2013-12-16" "2014-08-01" "Not found or country name unknown" "The proposed IFC investment is a five-year senior revolving loan facility to BTPN in an aggregate amount of up to US$75 million equivalent in Rupiah for IFC’s own account." "" "" "75" "" "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/f1b2f0647d292c5485257b56005b1ace?OpenDocument"
"33224" "WORLD" "The project sponsor is Acciona S.A., a publicly-traded private multinational Spanish infrastructure conglomerate whose core activities include renewable energy, water, infrastructure PPPs, water, and construction. Not rated but listed on the Madrid Stock Exchange Acciona SA had a market capitalization of around EUR 2.6 billion as of February 26th, 2012. Acciona S.A. owns 100 % of the Company." NA NA "Not found or country name unknown" "The proposed investment is a USD 100 million A Loan for IFC’s own account (the “Facility”) to the Company. The Facility would be used, through AE and its pre-determined subsidiaries, to finance projects costs of greenfield wind and solar projects in Africa, eastern and southern Europe, and southern Asia.    The Company plans to invest up to ~USD 550-600 million in the next 2 years in the development and construction of greenfield renewable energy generation assets in countries of IFC’s operation, financed primarily through loans from IFC and Inter-American Development, and dividends from subsidiaries.  The balance of the financial plan for these projects will be other third party project-level limited resource. The proceeds of IFC’s loan would go to project costs of projects implemented and owned by AE, and not to the Company’s corporate level activities." NA NA NA NA "http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/2f8e79610bb7d82385257b2e0068deb0?OpenDocument http://ifcextapps.ifc.org/ifcext/spiwebsite1.nsf/651aeb16abd09c1f8525797d006976ba/d180d0c259fa566385257b2e0069249a?OpenDocument"
